record_id,employee_id,review_year,review_cycle,department,job_level,performance_rating,potential_rating,nine_box_position,succession_ready,flight_risk,promotion_recommended,goal_completion_pct,competency_score,development_plan_active,mentor_assigned,manager_id,review_date
TM00860,EMP01008,2026,Q3,Customer Success,L3,Meets,High,Underperformer,Ready Now,Low,No,85,3.95,Yes,No,MGR0047,2021-03-06
TM00861,EMP00974,2022,Q1,Marketing,L5,Does Not Meet,Medium,Solid Contributor,Ready in 3+ Years,Low,No,59,1.64,Yes,Yes,MGR0020,2020-07-31
TM00862,EMP00379,2026,Annual,Design,L5,Exceeds,Medium,High Potential,Not Identified,Low,No,98,1.54,Yes,No,MGR0012,2025-06-22
TM00863,EMP01169,2023,Mid-Year,HR,L4,Meets,High,Core Player,Ready Now,Medium,Yes,65,3.27,Yes,Yes,MGR0026,2023-11-08
TM00864,EMP00413,2023,Q1,Data Science,L7,Does Not Meet,Medium,Rough Diamond,Ready in 1-2 Years,Medium,Yes,61,1.38,No,No,MGR0009,2025-04-25
TM00865,EMP01089,2024,Mid-Year,Data Science,L3,Partially Meets,Medium,Trusted Professional,Ready in 3+ Years,Medium,No,67,1.01,No,Yes,MGR0025,2022-09-19
TM00866,EMP00044,2024,Mid-Year,Marketing,L4,Meets,High,Underperformer,Ready in 3+ Years,Low,No,63,1.21,No,Yes,MGR0045,2021-06-02
TM00867,EMP00331,2022,Q3,IT,L4,Meets,Medium,Core Player,Ready Now,Low,No,55,1.67,No,No,MGR0035,2022-10-27
TM00868,EMP00152,2024,Annual,Sales,L1,Meets,Low,Core Player,Not Identified,Low,No,77,3.47,Yes,Yes,MGR0050,2026-01-07
TM00869,EMP00926,2025,Mid-Year,HR,L7,Meets,Low,Rough Diamond,Not Identified,High,No,83,1.02,Yes,Yes,MGR0016,2020-12-29
TM00870,EMP01014,2020,Q3,Sales,L5,Exceeds,High,Rough Diamond,Ready in 1-2 Years,High,No,95,2.06,Yes,Yes,MGR0050,2021-02-14
TM00871,EMP00089,2021,Mid-Year,Design,L5,Partially Meets,Low,Core Player,Not Identified,High,No,74,1.13,No,Yes,MGR0018,2026-06-01
TM00872,EMP01074,2020,Q1,Design,L2,Meets,High,Core Player,Ready Now,Low,No,99,4.31,No,No,MGR0033,2025-12-20
TM00873,EMP00158,2026,Annual,Legal,L2,Exceeds,High,Trusted Professional,Ready Now,Low,No,52,2.01,No,Yes,MGR0048,2022-03-11
TM00874,EMP00682,2026,Annual,Customer Success,L6,Does Not Meet,High,Star,Ready in 1-2 Years,High,Yes,85,2.69,Yes,Yes,MGR0026,2024-08-20
TM00875,EMP00791,2023,Q1,Design,L6,Exceeds,Low,Underperformer,Not Identified,Medium,No,70,4.83,No,Yes,MGR0034,2024-05-16
TM00876,EMP00106,2024,Annual,Finance,L2,Does Not Meet,Low,Underperformer,Not Identified,Low,No,56,4.57,No,No,MGR0011,2020-12-24
TM00877,EMP00664,2026,Q1,Operations,L5,Exceeds,Medium,Inconsistent Player,Ready Now,Medium,No,99,4.94,No,No,MGR0039,2025-06-28
TM00878,EMP00319,2023,Q1,Legal,L6,Partially Meets,High,Core Player,Not Identified,Low,No,72,2.32,No,No,MGR0001,2026-05-18
TM00879,EMP01034,2023,Annual,Product,L4,Meets,Low,Star,Ready in 1-2 Years,Low,No,52,4.67,Yes,Yes,MGR0033,2023-09-13
TM00880,EMP01174,2022,Annual,Legal,L3,Meets,Low,Rough Diamond,Ready in 1-2 Years,High,No,90,1.46,No,Yes,MGR0013,2023-02-19
TM00881,EMP00232,2024,Q3,Design,L1,Does Not Meet,Medium,Trusted Professional,Not Identified,High,No,93,1.07,No,Yes,MGR0020,2023-11-24
TM00882,EMP01185,2025,Annual,Marketing,L2,Meets,High,Underperformer,Not Identified,Low,No,82,1.17,Yes,No,MGR0035,2025-02-13
TM00883,EMP00553,2024,Annual,Marketing,L5,Does Not Meet,High,Star,Ready in 3+ Years,High,Yes,99,4.41,No,Yes,MGR0038,2025-10-08
TM00884,EMP00806,2021,Q1,Customer Success,L3,Exceeds,Low,Question Mark,Ready Now,Medium,No,78,1.82,Yes,No,MGR0003,2022-03-20
TM00885,EMP00022,2024,Mid-Year,Customer Success,L4,Meets,High,Trusted Professional,Ready in 3+ Years,Low,No,75,2.68,No,No,MGR0048,2026-03-26
TM00886,EMP00122,2021,Q3,HR,L7,Partially Meets,Low,Underperformer,Ready Now,High,Yes,91,4.47,Yes,No,MGR0036,2021-07-19
TM00887,EMP01130,2025,Q1,Sales,L4,Meets,Low,Core Player,Ready Now,Low,No,89,4.0,Yes,Yes,MGR0037,2023-12-29
TM00888,EMP00503,2025,Mid-Year,Engineering,L7,Does Not Meet,Medium,Trusted Professional,Ready in 1-2 Years,Low,No,78,3.77,No,Yes,MGR0023,2025-03-15
TM00889,EMP01164,2024,Q1,Marketing,L5,Exceeds,High,Star,Not Identified,Low,No,89,2.19,No,No,MGR0020,2021-05-13
TM00890,EMP00640,2022,Annual,Customer Success,L4,Meets,Medium,Underperformer,Ready Now,Low,No,68,4.64,No,No,MGR0038,2021-04-09
TM00891,EMP00028,2021,Annual,HR,L3,Does Not Meet,High,Star,Ready in 1-2 Years,Low,No,63,1.79,Yes,Yes,MGR0033,2021-12-28
TM00892,EMP00376,2024,Q3,Data Science,L2,Meets,High,Question Mark,Ready Now,High,No,65,4.05,Yes,No,MGR0035,2020-08-26
TM00893,EMP00740,2024,Q3,Operations,L5,Partially Meets,Low,High Potential,Ready in 3+ Years,Low,No,62,1.84,Yes,No,MGR0018,2023-06-04
TM00894,EMP01097,2024,Q3,Sales,L1,Meets,High,Rough Diamond,Ready Now,Low,No,95,1.76,Yes,Yes,MGR0040,2025-01-10
TM00895,EMP00957,2022,Annual,Finance,L7,Meets,Low,Inconsistent Player,Ready Now,Low,No,50,2.06,Yes,Yes,MGR0022,2020-01-23
TM00896,EMP00437,2026,Q3,Customer Success,L5,Meets,High,Core Player,Ready Now,Low,Yes,76,2.12,No,No,MGR0033,2022-10-20
TM00897,EMP00505,2022,Q3,Data Science,L4,Meets,High,Core Player,Not Identified,Medium,Yes,82,1.99,Yes,No,MGR0003,2020-11-29
TM00898,EMP01100,2023,Q1,Operations,L7,Meets,Medium,Core Player,Not Identified,Low,No,83,2.35,No,No,MGR0030,2025-09-11
TM00899,EMP00824,2023,Q1,Engineering,L2,Meets,Medium,Trusted Professional,Ready Now,Low,No,62,1.65,No,No,MGR0023,2021-07-22
TM00900,EMP00639,2026,Q3,Legal,L5,Partially Meets,High,Question Mark,Ready in 1-2 Years,Medium,Yes,60,2.21,No,Yes,MGR0011,2025-05-19
TM00901,EMP01006,2026,Annual,Design,L2,Meets,High,High Potential,Ready in 3+ Years,High,No,86,3.15,No,Yes,MGR0034,2022-06-22
TM00902,EMP01143,2023,Q3,Data Science,L1,Meets,Low,Core Player,Not Identified,Low,Yes,55,2.46,No,Yes,MGR0001,2024-05-17
TM00903,EMP00209,2024,Q1,Data Science,L2,Meets,Low,High Potential,Not Identified,Low,Yes,70,4.37,No,No,MGR0034,2020-10-15
TM00904,EMP00278,2020,Annual,Data Science,L4,Meets,Low,Underperformer,Ready in 1-2 Years,High,No,75,1.6,Yes,No,MGR0022,2026-04-26
TM00905,EMP00911,2026,Q3,Legal,L7,Partially Meets,Medium,Star,Ready Now,Low,No,51,1.84,Yes,Yes,MGR0022,2021-02-22
TM00906,EMP00759,2026,Q3,Marketing,L6,Does Not Meet,High,Trusted Professional,Ready in 3+ Years,Low,Yes,59,1.46,No,No,MGR0024,2026-01-16
TM00907,EMP00625,2024,Q3,Customer Success,L1,Meets,Low,Trusted Professional,Not Identified,Low,Yes,88,4.16,Yes,Yes,MGR0025,2020-07-27
TM00908,EMP00355,2020,Q3,Product,L4,Partially Meets,Low,Solid Contributor,Not Identified,High,No,71,3.41,Yes,Yes,MGR0044,2026-06-29
TM00909,EMP00783,2020,Q3,Product,L5,Does Not Meet,Medium,Question Mark,Ready in 3+ Years,Low,Yes,92,4.46,No,Yes,MGR0015,2020-04-23
TM00910,EMP00415,2023,Q3,HR,L7,Meets,Low,Core Player,Ready Now,Low,No,63,4.45,Yes,Yes,MGR0015,2020-09-07
TM00911,EMP00500,2022,Q3,Finance,L2,Meets,Medium,Question Mark,Ready in 1-2 Years,Low,No,69,3.81,No,Yes,MGR0038,2020-09-14
TM00912,EMP00555,2020,Annual,Engineering,L3,Does Not Meet,Low,Star,Not Identified,Low,No,83,3.0,Yes,Yes,MGR0030,2025-11-14
TM00913,EMP00476,2023,Q3,Marketing,L5,Meets,Medium,Star,Ready in 3+ Years,Medium,No,96,3.72,Yes,No,MGR0023,2024-09-27
TM00914,EMP01195,2026,Annual,Finance,L2,Exceeds,High,Question Mark,Ready Now,Low,No,83,3.87,No,No,MGR0029,2022-01-14
TM00915,EMP01179,2022,Annual,Customer Success,L4,Meets,Medium,Core Player,Ready in 3+ Years,High,No,99,2.31,No,Yes,MGR0026,2023-08-06
TM00916,EMP00043,2022,Mid-Year,Marketing,L3,Does Not Meet,Low,Solid Contributor,Ready in 3+ Years,Low,No,54,1.65,Yes,No,MGR0040,2020-04-22
TM00917,EMP00432,2022,Q3,Product,L2,Does Not Meet,Medium,Trusted Professional,Ready in 1-2 Years,Low,Yes,61,4.41,No,Yes,MGR0034,2025-12-06
TM00918,EMP00600,2022,Q3,HR,L1,Partially Meets,High,Core Player,Ready Now,Medium,No,96,3.8,Yes,No,MGR0022,2022-09-20
TM00919,EMP00449,2024,Q3,HR,L6,Meets,Medium,Core Player,Not Identified,Medium,Yes,72,1.16,No,No,MGR0029,2025-01-16
TM00920,EMP00560,2023,Q3,Design,L4,Meets,Medium,Core Player,Ready in 1-2 Years,High,No,94,2.13,Yes,Yes,MGR0047,2026-02-15
TM00921,EMP00813,2022,Mid-Year,Product,L2,Meets,Low,Solid Contributor,Ready in 3+ Years,High,No,78,4.56,Yes,Yes,MGR0016,2022-01-18
TM00922,EMP00761,2026,Q1,IT,L5,Meets,High,Trusted Professional,Not Identified,Low,No,52,1.47,Yes,Yes,MGR0041,2023-12-02
TM00923,EMP00623,2021,Q3,Operations,L6,Does Not Meet,High,Underperformer,Ready in 1-2 Years,Medium,No,76,4.59,Yes,No,MGR0028,2023-05-28
TM00924,EMP00719,2020,Q1,Data Science,L2,Meets,Medium,Star,Ready in 3+ Years,Low,No,56,1.76,Yes,No,MGR0015,2025-10-14
TM00925,EMP00780,2020,Annual,HR,L3,Does Not Meet,Low,Trusted Professional,Ready in 3+ Years,Low,No,79,3.64,No,Yes,MGR0011,2024-08-01
TM00926,EMP00720,2025,Annual,Engineering,L1,Exceeds,High,Trusted Professional,Ready Now,Low,Yes,73,1.68,No,Yes,MGR0047,2025-02-01
TM00927,EMP01096,2021,Annual,Engineering,L4,Does Not Meet,High,Star,Not Identified,Low,Yes,85,4.98,No,No,MGR0027,2020-06-27
TM00928,EMP00563,2023,Mid-Year,Product,L2,Does Not Meet,High,Star,Ready Now,Medium,Yes,76,1.86,No,Yes,MGR0028,2022-09-23
TM00929,EMP00317,2021,Mid-Year,Product,L7,Meets,Low,High Potential,Ready Now,Low,No,94,2.87,Yes,Yes,MGR0049,2020-07-29
TM00930,EMP00054,2026,Annual,Design,L6,Does Not Meet,High,High Potential,Ready in 3+ Years,Low,Yes,59,1.33,Yes,Yes,MGR0033,2023-12-28
TM00931,EMP00461,2024,Mid-Year,HR,L3,Partially Meets,High,High Potential,Not Identified,Low,No,66,1.04,Yes,Yes,MGR0031,2022-10-15
TM00932,EMP00347,2022,Annual,Finance,L6,Meets,Medium,Inconsistent Player,Ready in 1-2 Years,Medium,No,75,2.9,Yes,No,MGR0028,2023-02-17
TM00933,EMP01060,2020,Q1,Legal,L1,Meets,High,Question Mark,Ready in 3+ Years,High,No,81,4.31,No,Yes,MGR0002,2021-10-26
TM00934,EMP00294,2023,Q1,Design,L4,Does Not Meet,Low,Trusted Professional,Not Identified,Low,No,84,1.48,Yes,No,MGR0018,2020-05-31
TM00935,EMP00258,2022,Mid-Year,Design,L5,Does Not Meet,Medium,Rough Diamond,Ready in 3+ Years,Medium,No,91,2.89,No,Yes,MGR0004,2020-07-22
TM00936,EMP00337,2025,Q3,Marketing,L4,Meets,Medium,Inconsistent Player,Ready Now,Medium,Yes,98,1.79,Yes,Yes,MGR0036,2025-01-02
TM00937,EMP00123,2023,Mid-Year,Product,L3,Partially Meets,Low,High Potential,Ready in 1-2 Years,Medium,No,70,2.08,No,Yes,MGR0040,2024-04-02
TM00938,EMP00401,2026,Mid-Year,Legal,L4,Does Not Meet,High,Solid Contributor,Not Identified,Low,No,62,1.01,No,Yes,MGR0021,2024-07-07
TM00939,EMP00530,2026,Q1,IT,L4,Partially Meets,Low,Question Mark,Ready in 3+ Years,Low,Yes,96,4.39,No,No,MGR0048,2026-04-15
TM00940,EMP01173,2025,Q1,Customer Success,L3,Partially Meets,Medium,Trusted Professional,Ready in 1-2 Years,High,Yes,85,1.33,No,Yes,MGR0043,2024-05-05
TM00941,EMP00602,2020,Mid-Year,HR,L6,Meets,Low,Rough Diamond,Ready in 1-2 Years,Low,No,93,3.57,No,No,MGR0021,2024-04-03
TM00942,EMP00613,2026,Q1,Product,L2,Meets,Low,Core Player,Not Identified,High,No,89,4.36,Yes,No,MGR0009,2021-01-05
TM00943,EMP00917,2020,Q3,IT,L4,Partially Meets,Low,Core Player,Not Identified,Low,No,96,4.5,Yes,Yes,MGR0020,2024-04-22
TM00944,EMP00190,2021,Q1,Product,L7,Does Not Meet,Medium,Rough Diamond,Ready Now,Low,Yes,94,1.62,Yes,No,MGR0022,2026-02-25
TM00945,EMP00646,2023,Mid-Year,Engineering,L2,Meets,Low,Core Player,Ready Now,Low,No,74,1.6,Yes,No,MGR0016,2020-09-15
TM00946,EMP00667,2025,Q3,IT,L1,Meets,Low,Inconsistent Player,Not Identified,Medium,No,76,3.73,No,No,MGR0034,2026-04-03
TM00947,EMP00112,2020,Annual,Product,L1,Partially Meets,Low,High Potential,Ready Now,High,No,76,2.09,No,Yes,MGR0026,2021-03-07
TM00948,EMP00732,2021,Q1,Product,L6,Meets,High,Solid Contributor,Ready Now,Medium,No,92,4.33,No,No,MGR0007,2025-04-02
TM00949,EMP00280,2025,Mid-Year,Customer Success,L4,Meets,Medium,High Potential,Ready Now,High,No,75,2.87,Yes,Yes,MGR0042,2022-09-20
TM00950,EMP00613,2025,Mid-Year,Engineering,L3,Exceeds,Medium,Question Mark,Ready in 1-2 Years,High,No,62,4.48,Yes,Yes,MGR0036,2026-04-23
TM00951,EMP00664,2025,Q3,Customer Success,L4,Does Not Meet,Medium,Star,Ready in 3+ Years,High,No,80,2.01,Yes,No,MGR0014,2024-05-30
TM00952,EMP00156,2022,Q3,Legal,L6,Does Not Meet,High,High Potential,Not Identified,Medium,Yes,90,4.5,No,Yes,MGR0048,2021-08-28
TM00953,EMP00919,2020,Q3,HR,L3,Does Not Meet,Medium,Rough Diamond,Not Identified,Low,No,91,3.27,Yes,Yes,MGR0046,2022-09-08
TM00954,EMP00526,2024,Mid-Year,Product,L3,Partially Meets,Low,High Potential,Not Identified,High,No,73,1.76,Yes,No,MGR0026,2025-05-10
TM00955,EMP00116,2022,Mid-Year,Finance,L7,Meets,Low,Question Mark,Not Identified,Low,Yes,90,1.43,No,No,MGR0006,2023-11-26
TM00956,EMP00311,2021,Annual,Marketing,L7,Meets,Low,High Potential,Ready Now,Medium,No,52,1.51,No,Yes,MGR0047,2024-07-26
TM00957,EMP00984,2022,Mid-Year,Marketing,L4,Meets,Medium,Underperformer,Ready in 3+ Years,Medium,Yes,70,4.54,Yes,Yes,MGR0037,2024-01-03
TM00958,EMP00077,2026,Annual,Sales,L4,Does Not Meet,Medium,Trusted Professional,Ready in 3+ Years,High,No,72,4.31,No,No,MGR0040,2022-05-30
TM00959,EMP00287,2026,Q1,Design,L5,Partially Meets,Medium,Trusted Professional,Ready Now,High,Yes,71,4.63,Yes,Yes,MGR0018,2020-11-14
TM00960,EMP00946,2023,Annual,Data Science,L1,Meets,High,Trusted Professional,Ready in 1-2 Years,High,No,68,2.61,No,No,MGR0009,2022-05-17
TM00961,EMP00184,2020,Annual,Product,L7,Does Not Meet,Low,High Potential,Ready Now,Low,No,52,2.4,No,No,MGR0047,2021-01-07
TM00962,EMP00962,2022,Mid-Year,HR,L2,Meets,Medium,Underperformer,Not Identified,Medium,No,87,2.22,Yes,Yes,MGR0010,2021-08-27
TM00963,EMP01096,2025,Q1,Operations,L2,Does Not Meet,Medium,Inconsistent Player,Ready in 1-2 Years,Low,No,96,1.72,No,No,MGR0004,2025-10-01
TM00964,EMP00373,2026,Q3,IT,L1,Does Not Meet,Medium,Inconsistent Player,Ready in 1-2 Years,Medium,Yes,95,2.5,No,No,MGR0004,2025-04-24
TM00965,EMP01149,2021,Q3,Design,L3,Meets,Low,Core Player,Ready in 1-2 Years,Low,No,75,3.83,No,Yes,MGR0009,2025-01-08
TM00966,EMP01163,2023,Q1,HR,L6,Meets,Low,Rough Diamond,Not Identified,High,Yes,53,4.89,No,No,MGR0044,2025-10-29
TM00967,EMP00342,2024,Q3,Design,L4,Does Not Meet,Low,Solid Contributor,Ready Now,Low,No,83,4.56,No,Yes,MGR0009,2025-11-25
TM00968,EMP00948,2022,Q1,Engineering,L7,Meets,Medium,Underperformer,Ready Now,Medium,No,85,2.1,Yes,No,MGR0009,2025-03-26
TM00969,EMP00666,2022,Q1,Finance,L3,Partially Meets,Low,High Potential,Not Identified,High,No,97,2.61,Yes,Yes,MGR0043,2026-03-17
TM00970,EMP00206,2025,Q1,Customer Success,L7,Does Not Meet,Medium,Inconsistent Player,Ready in 1-2 Years,Medium,No,78,3.75,No,No,MGR0002,2021-01-04
TM00971,EMP00269,2022,Q3,HR,L1,Does Not Meet,High,Star,Ready Now,High,No,94,3.19,Yes,Yes,MGR0050,2023-11-14
TM00972,EMP00559,2020,Mid-Year,Legal,L6,Exceeds,High,Core Player,Ready Now,Medium,Yes,58,3.11,No,Yes,MGR0039,2025-01-27
TM00973,EMP00577,2026,Q3,Finance,L4,Meets,High,Rough Diamond,Not Identified,Low,Yes,81,2.54,No,Yes,MGR0041,2023-05-28
TM00974,EMP01047,2023,Mid-Year,Finance,L3,Meets,Medium,Question Mark,Not Identified,High,No,52,3.53,Yes,No,MGR0020,2020-12-24
TM00975,EMP00906,2020,Mid-Year,IT,L5,Does Not Meet,Low,Solid Contributor,Ready Now,High,Yes,81,3.85,Yes,Yes,MGR0022,2020-01-19
TM00976,EMP01053,2023,Mid-Year,Sales,L3,Meets,Low,Star,Ready in 1-2 Years,Medium,Yes,73,1.54,No,Yes,MGR0044,2025-08-17
TM00977,EMP00403,2026,Mid-Year,Marketing,L1,Does Not Meet,Low,Core Player,Ready in 1-2 Years,Low,No,88,3.38,Yes,Yes,MGR0001,2023-08-19
TM00978,EMP00191,2021,Q1,Engineering,L7,Exceeds,Low,Solid Contributor,Ready in 1-2 Years,Medium,No,95,2.04,No,No,MGR0041,2021-01-31
TM00979,EMP00749,2021,Q3,Customer Success,L7,Does Not Meet,High,Trusted Professional,Ready in 1-2 Years,Low,Yes,70,2.05,Yes,Yes,MGR0038,2026-06-09
TM00980,EMP00854,2024,Annual,Design,L3,Does Not Meet,Low,Core Player,Ready Now,Low,Yes,91,1.07,No,Yes,MGR0037,2020-11-22
TM00981,EMP00918,2020,Q3,Finance,L6,Meets,High,Question Mark,Not Identified,Medium,Yes,79,3.7,Yes,Yes,MGR0019,2025-03-21
TM00982,EMP00750,2020,Q1,Legal,L6,Meets,Low,High Potential,Ready Now,Medium,No,67,2.69,Yes,No,MGR0038,2024-01-27
TM00983,EMP00296,2025,Q1,Marketing,L6,Does Not Meet,High,Question Mark,Ready in 1-2 Years,High,Yes,68,1.61,No,No,MGR0015,2024-02-23
TM00984,EMP01169,2020,Mid-Year,Design,L4,Does Not Meet,High,Solid Contributor,Not Identified,Medium,No,67,2.0,No,No,MGR0015,2021-12-22
TM00985,EMP00376,2023,Q1,Operations,L7,Does Not Meet,High,Star,Ready in 3+ Years,High,No,89,3.65,No,No,MGR0034,2022-02-09
TM00986,EMP00309,2022,Q3,Marketing,L3,Does Not Meet,High,Underperformer,Not Identified,Low,No,51,4.04,Yes,No,MGR0037,2023-07-19
TM00987,EMP00525,2023,Annual,Sales,L7,Partially Meets,Medium,Question Mark,Ready in 1-2 Years,Medium,No,50,1.32,No,Yes,MGR0022,2024-10-08
TM00988,EMP00135,2025,Annual,Operations,L7,Exceeds,Medium,Solid Contributor,Ready in 3+ Years,Low,No,55,3.6,Yes,No,MGR0042,2024-02-06
TM00989,EMP00927,2023,Q3,Marketing,L4,Does Not Meet,High,Core Player,Ready Now,Low,No,99,1.66,No,Yes,MGR0024,2025-08-12
TM00990,EMP00899,2024,Q3,HR,L1,Partially Meets,High,Core Player,Ready in 1-2 Years,High,No,97,3.23,No,Yes,MGR0016,2022-02-10
TM00991,EMP00275,2021,Annual,Legal,L3,Does Not Meet,Medium,Trusted Professional,Not Identified,Low,Yes,81,1.15,Yes,Yes,MGR0004,2022-10-15
TM00992,EMP00193,2025,Q1,Legal,L1,Exceeds,High,Underperformer,Not Identified,Medium,No,68,1.25,Yes,Yes,MGR0049,2025-06-01
TM00993,EMP01173,2023,Mid-Year,Engineering,L7,Meets,High,Star,Ready in 3+ Years,High,No,98,3.14,No,No,MGR0049,2022-09-19
TM00994,EMP00234,2020,Q3,Design,L4,Meets,High,High Potential,Not Identified,Medium,Yes,68,1.74,Yes,Yes,MGR0041,2026-07-19
TM00995,EMP00528,2025,Q1,Marketing,L5,Meets,High,Underperformer,Ready in 1-2 Years,Low,Yes,52,4.12,Yes,No,MGR0002,2021-08-31
TM00996,EMP00642,2021,Q3,Engineering,L6,Partially Meets,Medium,Underperformer,Ready in 3+ Years,Medium,Yes,56,1.89,Yes,No,MGR0016,2025-05-24
TM00997,EMP00983,2022,Annual,Data Science,L6,Exceeds,Low,Question Mark,Ready in 1-2 Years,Medium,No,58,1.7,No,Yes,MGR0015,2024-12-12
TM00998,EMP00012,2023,Mid-Year,HR,L1,Meets,High,Question Mark,Not Identified,Medium,No,81,1.78,No,No,MGR0045,2020-02-04
TM00999,EMP00581,2023,Q1,Marketing,L6,Partially Meets,Medium,Question Mark,Ready in 1-2 Years,Low,Yes,89,3.4,No,No,MGR0016,2022-04-02
TM01000,EMP00883,2023,Annual,Legal,L2,Meets,Low,Inconsistent Player,Not Identified,Low,No,68,2.27,No,No,MGR0008,2025-03-26
