learning_id,employee_id,department,job_level,course_name,course_category,provider,start_date,completion_date,status,score_pct,hours_spent,certification_earned,mandatory,mode,rating_by_learner,manager_id
LRN00796,EMP00669,Operations,L1,Project Management Professional,Domain,LinkedIn Learning,2022-07-26,2022-10-18,In Progress,86,13.9,No,No,In-Person,2.4,MGR0041
LRN00797,EMP00371,IT,L4,Communication Skills,Leadership,Udemy,2023-10-19,2023-11-23,Not Started,80,16.7,Yes,No,Blended,3.2,MGR0021
LRN00798,EMP00728,Sales,L7,Project Management Professional,Leadership,Internal LMS,2022-04-22,2022-06-30,Completed,61,18.6,No,No,Blended,3.7,MGR0008
LRN00799,EMP00364,IT,L3,Python for Data Science,Leadership,HarvardX,2023-07-20,2023-09-13,Dropped,86,10.2,No,No,Online Self-Paced,1.6,MGR0007
LRN00800,EMP00060,Finance,L3,Agile & Scrum Certification,Domain,Pluralsight,2022-09-10,2022-10-15,Not Started,74,1.5,No,Yes,In-Person,3.5,MGR0014
LRN00801,EMP00867,Legal,L7,SQL Mastery,Leadership,Internal LMS,2022-02-12,2022-05-30,Completed,76,15.4,Yes,No,In-Person,3.0,MGR0013
LRN00802,EMP01178,Engineering,L3,Communication Skills,Compliance,HarvardX,2026-01-17,2026-03-25,In Progress,76,40.0,No,Yes,Online Self-Paced,3.4,MGR0041
LRN00803,EMP00434,Sales,L6,Excel Advanced,Technical,HarvardX,2026-05-25,2026-06-29,Completed,57,27.4,Yes,Yes,Blended,2.9,MGR0047
LRN00804,EMP00054,Engineering,L4,Financial Acumen,Soft Skills,Custom,2025-01-27,2025-05-08,Completed,86,27.8,No,Yes,Blended,4.4,MGR0028
LRN00805,EMP01039,Finance,L2,Design Thinking,Leadership,LinkedIn Learning,2024-11-09,2025-02-02,Not Started,52,24.1,No,Yes,Online Self-Paced,3.7,MGR0032
LRN00806,EMP00601,IT,L6,Python for Data Science,Technical,Custom,2022-10-15,2022-12-18,Completed,73,12.5,No,No,Blended,4.9,MGR0034
LRN00807,EMP01068,Finance,L4,Machine Learning Basics,Leadership,Pluralsight,2025-05-16,2025-07-21,In Progress,87,13.0,No,No,Virtual Instructor-Led,4.9,MGR0047
LRN00808,EMP00026,Sales,L7,Cloud Fundamentals,Compliance,Custom,2024-11-25,2025-01-23,Not Started,83,11.6,No,Yes,Online Self-Paced,1.1,MGR0012
LRN00809,EMP00073,Marketing,L1,Leadership Foundations,Domain,Coursera,2023-04-06,2023-06-23,Dropped,53,33.9,No,Yes,In-Person,2.3,MGR0024
LRN00810,EMP00725,Engineering,L3,Leadership Foundations,Domain,LinkedIn Learning,2024-01-15,2024-05-14,Dropped,93,37.0,Yes,No,Virtual Instructor-Led,2.5,MGR0027
LRN00811,EMP00606,Finance,L2,SQL Mastery,Soft Skills,Udemy,2022-10-11,2023-02-08,Completed,66,25.4,Yes,Yes,Online Self-Paced,3.0,MGR0004
LRN00812,EMP00366,Data Science,L7,SQL Mastery,Compliance,Pluralsight,2025-07-17,2025-08-29,In Progress,70,26.4,No,No,In-Person,4.8,MGR0018
LRN00813,EMP00762,Marketing,L4,Communication Skills,Leadership,LinkedIn Learning,2022-10-14,2023-01-08,Dropped,98,23.6,Yes,Yes,In-Person,4.1,MGR0029
LRN00814,EMP00734,Legal,L3,SQL Mastery,Leadership,Coursera,2022-12-25,2023-03-28,In Progress,66,8.1,No,Yes,Online Self-Paced,1.1,MGR0049
LRN00815,EMP00051,Marketing,L3,Excel Advanced,Technical,Custom,2022-03-05,2022-04-13,In Progress,78,18.8,Yes,No,Blended,5.0,MGR0009
LRN00816,EMP01193,Operations,L7,Safety & Compliance,Domain,Udemy,2024-02-04,2024-04-11,Not Started,57,4.3,No,No,Virtual Instructor-Led,1.4,MGR0048
LRN00817,EMP00996,Finance,L7,Cloud Fundamentals,Leadership,LinkedIn Learning,2022-12-26,2023-04-25,Not Started,53,26.5,No,No,Online Self-Paced,1.8,MGR0031
LRN00818,EMP00895,Sales,L6,SQL Mastery,Domain,Internal LMS,2022-08-15,2022-11-28,Completed,90,6.5,No,Yes,Blended,4.5,MGR0020
LRN00819,EMP00628,Operations,L6,Cloud Fundamentals,Compliance,LinkedIn Learning,2022-06-27,2022-10-10,Dropped,65,35.0,No,Yes,Online Self-Paced,3.4,MGR0034
LRN00820,EMP00096,HR,L7,Cloud Fundamentals,Domain,Coursera,2024-09-03,2025-01-01,Not Started,60,36.5,No,Yes,Blended,1.2,MGR0040
LRN00821,EMP00474,Finance,L3,Cloud Fundamentals,Compliance,Custom,2024-07-02,2024-09-19,In Progress,92,12.1,No,No,In-Person,3.3,MGR0022
LRN00822,EMP00249,HR,L1,Leadership Foundations,Technical,LinkedIn Learning,2025-03-08,2025-05-24,In Progress,60,28.9,Yes,No,In-Person,4.8,MGR0035
LRN00823,EMP00336,HR,L4,Negotiation Skills,Domain,Pluralsight,2022-05-28,2022-08-18,Dropped,52,20.6,No,Yes,Virtual Instructor-Led,1.9,MGR0024
LRN00824,EMP00147,HR,L6,DEI in the Workplace,Compliance,HarvardX,2022-07-27,2022-09-16,In Progress,70,28.9,No,No,Blended,1.1,MGR0006
LRN00825,EMP00824,Customer Success,L6,Leadership Foundations,Technical,Custom,2024-08-19,2024-09-29,In Progress,60,11.5,Yes,No,Virtual Instructor-Led,1.2,MGR0007
LRN00826,EMP00162,Finance,L2,Power BI Essentials,Soft Skills,Internal LMS,2023-08-23,2023-11-17,Not Started,95,14.1,No,No,Online Self-Paced,5.0,MGR0029
LRN00827,EMP00475,Data Science,L2,Python for Data Science,Technical,Udemy,2026-04-05,2026-06-17,Not Started,82,18.5,No,No,Online Self-Paced,4.8,MGR0024
LRN00828,EMP01154,Sales,L4,SQL Mastery,Compliance,Internal LMS,2026-02-17,2026-06-08,Completed,100,17.8,No,No,Virtual Instructor-Led,1.3,MGR0014
LRN00829,EMP00109,Sales,L4,Design Thinking,Technical,Internal LMS,2024-06-08,2024-09-07,In Progress,61,32.7,No,No,In-Person,1.8,MGR0007
LRN00830,EMP00831,Design,L7,Communication Skills,Technical,Udemy,2025-03-01,2025-05-06,Not Started,56,22.1,Yes,No,In-Person,4.4,MGR0002
LRN00831,EMP00666,Design,L2,Project Management Professional,Technical,HarvardX,2024-11-28,2025-03-22,Not Started,99,6.8,No,No,Online Self-Paced,3.8,MGR0038
LRN00832,EMP00949,IT,L5,Negotiation Skills,Domain,Udemy,2022-03-18,2022-05-29,Completed,64,4.5,No,Yes,Blended,3.1,MGR0005
LRN00833,EMP00917,Finance,L6,DEI in the Workplace,Technical,Udemy,2023-11-14,2024-02-14,Completed,77,35.3,No,No,Online Self-Paced,3.7,MGR0034
LRN00834,EMP00882,Product,L7,Design Thinking,Domain,Pluralsight,2024-05-30,2024-08-10,Completed,96,17.3,No,Yes,Virtual Instructor-Led,4.9,MGR0024
LRN00835,EMP01057,Operations,L4,DEI in the Workplace,Compliance,Custom,2022-10-26,2022-12-02,Completed,71,37.9,No,Yes,In-Person,4.8,MGR0026
LRN00836,EMP01199,Customer Success,L3,Leadership Foundations,Technical,Pluralsight,2024-11-19,2025-02-27,Completed,55,15.5,No,No,Virtual Instructor-Led,2.1,MGR0004
LRN00837,EMP00657,Sales,L6,Agile & Scrum Certification,Domain,Udemy,2025-02-19,2025-05-12,Dropped,73,18.6,Yes,No,In-Person,2.2,MGR0009
LRN00838,EMP00193,HR,L7,Financial Acumen,Compliance,Coursera,2023-01-29,2023-05-26,Dropped,85,8.3,No,No,Blended,1.4,MGR0015
LRN00839,EMP00724,Product,L1,Python for Data Science,Technical,Udemy,2026-07-24,2026-07-31,Not Started,72,3.1,No,Yes,In-Person,4.5,MGR0004
LRN00840,EMP00453,Customer Success,L7,Safety & Compliance,Domain,Pluralsight,2022-12-23,2023-04-18,In Progress,52,8.5,Yes,No,Blended,2.6,MGR0004
LRN00841,EMP00006,IT,L4,Design Thinking,Leadership,HarvardX,2023-07-18,2023-10-10,In Progress,86,38.5,No,No,In-Person,1.8,MGR0028
LRN00842,EMP00244,Engineering,L6,DEI in the Workplace,Domain,Custom,2022-12-11,2023-02-25,In Progress,61,28.8,No,No,Virtual Instructor-Led,4.2,MGR0003
LRN00843,EMP00813,Product,L3,Agile & Scrum Certification,Domain,HarvardX,2024-06-04,2024-07-05,Not Started,86,20.2,Yes,Yes,Blended,2.3,MGR0016
LRN00844,EMP00524,Operations,L7,Design Thinking,Technical,Pluralsight,2024-08-25,2024-12-23,In Progress,50,28.9,No,No,Online Self-Paced,4.4,MGR0004
LRN00845,EMP01186,Design,L4,Safety & Compliance,Leadership,Pluralsight,2023-07-24,2023-09-30,In Progress,78,28.9,Yes,Yes,Blended,4.6,MGR0014
LRN00846,EMP01072,Engineering,L1,Agile & Scrum Certification,Soft Skills,Coursera,2024-07-14,2024-08-13,In Progress,94,29.3,No,Yes,Blended,3.3,MGR0032
LRN00847,EMP01150,Product,L4,Python for Data Science,Technical,Internal LMS,2022-01-06,2022-05-01,In Progress,97,12.4,No,No,In-Person,2.0,MGR0003
LRN00848,EMP01175,HR,L7,Excel Advanced,Technical,LinkedIn Learning,2022-09-16,2022-11-12,Dropped,80,26.3,No,Yes,Online Self-Paced,3.4,MGR0047
LRN00849,EMP00540,Marketing,L4,Python for Data Science,Domain,Pluralsight,2023-11-29,2024-01-25,Completed,94,34.6,Yes,Yes,Virtual Instructor-Led,4.1,MGR0013
LRN00850,EMP00936,Sales,L3,Design Thinking,Domain,Custom,2022-03-02,2022-06-10,In Progress,52,37.3,No,No,Online Self-Paced,4.2,MGR0036
LRN00851,EMP01012,Data Science,L3,Machine Learning Basics,Domain,Pluralsight,2022-09-28,2023-01-26,Dropped,83,15.1,Yes,No,In-Person,3.0,MGR0044
LRN00852,EMP00613,Legal,L6,Safety & Compliance,Compliance,Pluralsight,2025-12-07,2026-01-25,In Progress,62,7.3,No,No,Virtual Instructor-Led,4.3,MGR0001
LRN00853,EMP00835,Finance,L4,Leadership Foundations,Soft Skills,Internal LMS,2023-09-13,2023-10-30,Dropped,73,32.7,No,Yes,Blended,2.7,MGR0006
LRN00854,EMP00553,Operations,L1,Leadership Foundations,Technical,Udemy,2022-11-04,2023-02-27,Completed,56,6.7,No,Yes,Online Self-Paced,1.4,MGR0027
LRN00855,EMP00935,Legal,L2,Financial Acumen,Technical,LinkedIn Learning,2022-04-19,2022-08-01,Dropped,89,26.1,No,No,Virtual Instructor-Led,1.4,MGR0036
LRN00856,EMP00961,Marketing,L6,Python for Data Science,Leadership,LinkedIn Learning,2023-07-10,2023-09-26,In Progress,54,31.5,Yes,Yes,Virtual Instructor-Led,2.1,MGR0014
LRN00857,EMP01199,Operations,L6,Cloud Fundamentals,Compliance,LinkedIn Learning,2023-01-08,2023-05-03,Not Started,77,34.4,No,No,Virtual Instructor-Led,4.8,MGR0026
LRN00858,EMP00253,Design,L4,Excel Advanced,Compliance,Custom,2026-03-06,2026-06-02,In Progress,81,27.2,Yes,No,Online Self-Paced,2.7,MGR0004
LRN00859,EMP00548,Legal,L2,Python for Data Science,Leadership,Udemy,2023-09-25,2023-11-30,Not Started,96,14.5,Yes,Yes,Blended,3.7,MGR0013
LRN00860,EMP00304,Data Science,L1,Agile & Scrum Certification,Leadership,LinkedIn Learning,2023-07-31,2023-09-11,Not Started,51,18.8,Yes,Yes,Blended,3.7,MGR0020
LRN00861,EMP00271,IT,L1,Safety & Compliance,Technical,Coursera,2025-05-08,2025-08-12,In Progress,86,12.0,No,Yes,Virtual Instructor-Led,3.9,MGR0010
LRN00862,EMP01003,Engineering,L4,Machine Learning Basics,Compliance,HarvardX,2023-09-02,2023-12-26,In Progress,58,33.3,No,No,Online Self-Paced,2.7,MGR0019
LRN00863,EMP00058,Finance,L7,Project Management Professional,Domain,Internal LMS,2022-04-12,2022-06-01,Not Started,57,11.0,No,No,Blended,2.2,MGR0026
LRN00864,EMP00986,Sales,L7,Project Management Professional,Technical,Custom,2023-03-23,2023-05-03,In Progress,96,36.9,No,Yes,Virtual Instructor-Led,2.4,MGR0032
LRN00865,EMP01185,IT,L6,Safety & Compliance,Domain,Internal LMS,2024-01-01,2024-04-16,Dropped,70,35.8,No,No,Blended,2.1,MGR0043
LRN00866,EMP01016,Legal,L4,Cloud Fundamentals,Soft Skills,Custom,2024-05-14,2024-07-15,Completed,64,12.5,Yes,No,In-Person,4.6,MGR0014
LRN00867,EMP00618,Marketing,L2,Leadership Foundations,Soft Skills,HarvardX,2022-12-07,2023-02-07,Not Started,62,28.2,No,No,Virtual Instructor-Led,1.5,MGR0026
LRN00868,EMP00028,Engineering,L3,DEI in the Workplace,Domain,Coursera,2022-07-14,2022-09-22,Completed,53,13.7,Yes,Yes,Blended,2.5,MGR0049
LRN00869,EMP00820,IT,L1,Communication Skills,Domain,HarvardX,2023-08-23,2023-10-02,In Progress,80,16.8,No,No,Online Self-Paced,1.1,MGR0030
LRN00870,EMP00444,Finance,L1,Python for Data Science,Domain,LinkedIn Learning,2025-01-08,2025-04-11,Not Started,52,38.8,No,Yes,Virtual Instructor-Led,5.0,MGR0018
LRN00871,EMP00230,HR,L4,Agile & Scrum Certification,Technical,Coursera,2024-02-02,2024-05-31,Not Started,61,38.8,No,Yes,In-Person,3.3,MGR0001
LRN00872,EMP00205,Marketing,L7,Negotiation Skills,Technical,Internal LMS,2023-01-27,2023-04-10,Not Started,86,24.8,No,Yes,In-Person,1.3,MGR0045
LRN00873,EMP00228,Legal,L4,Communication Skills,Compliance,Custom,2024-06-18,2024-08-14,Dropped,52,5.2,Yes,Yes,Blended,4.1,MGR0014
LRN00874,EMP01123,Engineering,L6,Power BI Essentials,Leadership,HarvardX,2022-09-23,2022-12-07,In Progress,84,8.4,Yes,No,In-Person,4.9,MGR0045
LRN00875,EMP00249,Product,L5,Excel Advanced,Technical,HarvardX,2025-12-22,2026-03-15,Not Started,54,12.8,Yes,Yes,Online Self-Paced,4.5,MGR0019
LRN00876,EMP01133,Product,L2,SQL Mastery,Technical,LinkedIn Learning,2024-04-16,2024-07-18,In Progress,80,1.1,Yes,No,Virtual Instructor-Led,3.2,MGR0049
LRN00877,EMP00717,Engineering,L7,Power BI Essentials,Compliance,Internal LMS,2023-06-12,2023-09-30,Dropped,79,9.3,No,Yes,Virtual Instructor-Led,1.5,MGR0050
LRN00878,EMP00379,Finance,L2,Agile & Scrum Certification,Soft Skills,Udemy,2022-06-02,2022-09-29,Dropped,58,33.2,Yes,Yes,Blended,4.9,MGR0006
LRN00879,EMP00465,IT,L3,Design Thinking,Compliance,LinkedIn Learning,2023-11-17,2024-02-04,Completed,54,33.7,No,No,Online Self-Paced,3.8,MGR0001
LRN00880,EMP01133,Finance,L5,Project Management Professional,Compliance,Internal LMS,2023-12-04,2024-02-29,Not Started,64,25.0,No,Yes,Online Self-Paced,2.9,MGR0034
LRN00881,EMP00414,Data Science,L2,Communication Skills,Leadership,Coursera,2022-08-12,2022-12-08,In Progress,77,36.4,No,Yes,Blended,2.4,MGR0033
LRN00882,EMP00007,Product,L6,Communication Skills,Soft Skills,Internal LMS,2022-03-02,2022-06-08,In Progress,71,38.4,No,Yes,Blended,3.2,MGR0025
LRN00883,EMP00289,HR,L6,Communication Skills,Domain,Udemy,2022-06-30,2022-10-16,Completed,71,0.7,No,Yes,Online Self-Paced,2.9,MGR0009
LRN00884,EMP00513,Data Science,L6,Project Management Professional,Compliance,Udemy,2025-03-04,2025-05-04,Dropped,77,16.5,No,Yes,Virtual Instructor-Led,4.0,MGR0048
LRN00885,EMP00366,Design,L5,SQL Mastery,Leadership,Coursera,2024-04-08,2024-07-16,Dropped,71,12.7,Yes,Yes,Online Self-Paced,1.7,MGR0019
LRN00886,EMP00735,IT,L7,Negotiation Skills,Leadership,Pluralsight,2023-02-08,2023-04-08,Not Started,60,36.0,No,Yes,Online Self-Paced,4.1,MGR0027
LRN00887,EMP00783,Engineering,L3,Python for Data Science,Leadership,Pluralsight,2024-01-24,2024-05-17,Dropped,68,12.5,No,Yes,Blended,2.1,MGR0006
LRN00888,EMP00491,Operations,L4,Project Management Professional,Leadership,Pluralsight,2023-02-26,2023-06-11,In Progress,67,34.7,No,Yes,Virtual Instructor-Led,4.6,MGR0050
LRN00889,EMP00832,Customer Success,L5,Agile & Scrum Certification,Leadership,Custom,2022-04-01,2022-07-15,In Progress,87,32.1,No,Yes,Blended,3.8,MGR0028
LRN00890,EMP01112,Design,L2,Power BI Essentials,Domain,LinkedIn Learning,2023-02-07,2023-05-24,In Progress,87,12.2,No,No,In-Person,4.2,MGR0024
LRN00891,EMP00031,HR,L6,Leadership Foundations,Domain,Udemy,2024-05-09,2024-08-11,Dropped,73,23.5,No,No,Online Self-Paced,4.3,MGR0012
LRN00892,EMP00845,Finance,L3,Cloud Fundamentals,Compliance,Pluralsight,2025-05-26,2025-07-11,Dropped,81,5.4,No,Yes,Online Self-Paced,3.5,MGR0038
LRN00893,EMP00227,Design,L2,SQL Mastery,Compliance,Internal LMS,2023-06-24,2023-10-18,Dropped,80,6.9,Yes,Yes,In-Person,4.5,MGR0003
LRN00894,EMP00239,Finance,L4,Negotiation Skills,Technical,Pluralsight,2026-02-11,2026-04-04,In Progress,55,27.5,No,Yes,Blended,3.6,MGR0023
LRN00895,EMP01119,Marketing,L6,Machine Learning Basics,Domain,Internal LMS,2024-11-14,2025-03-12,Not Started,96,7.2,No,Yes,Online Self-Paced,2.1,MGR0021
LRN00896,EMP00188,Marketing,L5,Design Thinking,Domain,Pluralsight,2025-06-07,2025-08-23,Completed,60,4.8,No,No,In-Person,4.2,MGR0024
LRN00897,EMP00470,Legal,L3,Leadership Foundations,Domain,Coursera,2024-05-17,2024-08-15,Completed,69,18.6,No,Yes,Blended,4.1,MGR0042
LRN00898,EMP00334,Operations,L1,SQL Mastery,Domain,Coursera,2025-11-10,2025-12-24,In Progress,50,37.1,No,No,Online Self-Paced,4.1,MGR0050
LRN00899,EMP00911,IT,L6,Communication Skills,Technical,Pluralsight,2025-06-17,2025-10-12,Dropped,90,7.7,No,No,Virtual Instructor-Led,2.1,MGR0024
LRN00900,EMP01038,IT,L4,Excel Advanced,Leadership,Custom,2024-01-12,2024-03-28,Completed,100,36.9,No,No,Virtual Instructor-Led,4.4,MGR0039
LRN00901,EMP00899,Product,L7,Python for Data Science,Leadership,Internal LMS,2022-11-16,2023-03-06,Not Started,72,22.6,No,No,In-Person,1.5,MGR0003
LRN00902,EMP00603,Design,L5,Financial Acumen,Soft Skills,Coursera,2023-10-21,2024-02-01,Completed,61,24.2,No,No,Virtual Instructor-Led,2.0,MGR0024
LRN00903,EMP00483,Product,L1,Design Thinking,Soft Skills,HarvardX,2025-10-16,2025-12-12,In Progress,63,2.5,Yes,No,Online Self-Paced,3.4,MGR0048
LRN00904,EMP00730,Product,L7,SQL Mastery,Leadership,Coursera,2023-12-26,2024-04-10,Not Started,91,33.3,No,No,Virtual Instructor-Led,1.3,MGR0023
LRN00905,EMP00867,Data Science,L7,Design Thinking,Soft Skills,Internal LMS,2025-11-15,2026-02-24,Dropped,63,20.1,No,Yes,Virtual Instructor-Led,3.6,MGR0014
LRN00906,EMP00806,HR,L7,Project Management Professional,Soft Skills,HarvardX,2024-04-27,2024-08-25,Completed,58,15.7,No,Yes,Blended,2.3,MGR0033
LRN00907,EMP00041,Operations,L2,Negotiation Skills,Technical,Pluralsight,2023-06-13,2023-10-01,Dropped,71,22.1,No,Yes,Blended,2.6,MGR0008
LRN00908,EMP00322,Product,L3,Cloud Fundamentals,Soft Skills,LinkedIn Learning,2024-07-02,2024-08-02,In Progress,68,4.1,No,Yes,Blended,1.1,MGR0016
LRN00909,EMP00182,Product,L1,DEI in the Workplace,Domain,Internal LMS,2024-02-03,2024-05-28,Dropped,66,13.9,Yes,No,Online Self-Paced,2.7,MGR0043
LRN00910,EMP00104,Design,L4,Machine Learning Basics,Technical,HarvardX,2023-06-13,2023-08-04,Not Started,64,32.1,No,Yes,Online Self-Paced,2.3,MGR0022
LRN00911,EMP00685,Marketing,L7,Cloud Fundamentals,Compliance,HarvardX,2025-07-05,2025-08-07,In Progress,78,22.6,No,Yes,Online Self-Paced,2.4,MGR0005
LRN00912,EMP00470,Engineering,L5,Machine Learning Basics,Leadership,Pluralsight,2022-08-23,2022-11-05,In Progress,57,3.4,No,No,Online Self-Paced,2.4,MGR0009
LRN00913,EMP00421,Finance,L3,Negotiation Skills,Technical,Custom,2022-10-28,2023-02-05,Dropped,51,27.6,No,Yes,Virtual Instructor-Led,3.0,MGR0050
LRN00914,EMP00785,Product,L1,Machine Learning Basics,Domain,LinkedIn Learning,2024-02-25,2024-05-14,Completed,77,2.6,No,Yes,Blended,2.2,MGR0023
LRN00915,EMP00181,Customer Success,L2,Excel Advanced,Domain,HarvardX,2022-07-15,2022-09-18,Completed,94,29.9,No,No,Online Self-Paced,2.8,MGR0002
LRN00916,EMP00414,Customer Success,L5,Cloud Fundamentals,Leadership,Internal LMS,2023-07-14,2023-09-10,Completed,79,8.0,No,No,Blended,1.4,MGR0043
LRN00917,EMP00321,Marketing,L3,Machine Learning Basics,Technical,LinkedIn Learning,2024-01-04,2024-03-05,Not Started,55,12.1,Yes,Yes,Blended,3.9,MGR0037
LRN00918,EMP00788,Operations,L5,Financial Acumen,Leadership,Internal LMS,2022-09-30,2023-01-19,In Progress,80,10.0,No,No,In-Person,2.6,MGR0046
LRN00919,EMP00550,Operations,L7,SQL Mastery,Domain,HarvardX,2024-04-18,2024-06-22,Dropped,53,38.5,No,Yes,In-Person,3.0,MGR0043
LRN00920,EMP00879,Operations,L5,Leadership Foundations,Leadership,HarvardX,2025-04-22,2025-06-22,Not Started,66,32.8,No,Yes,Online Self-Paced,2.9,MGR0045
LRN00921,EMP00633,Operations,L4,Design Thinking,Domain,Internal LMS,2025-02-06,2025-04-09,Completed,97,32.3,No,Yes,Blended,4.3,MGR0031
LRN00922,EMP00635,Data Science,L4,Design Thinking,Compliance,HarvardX,2022-08-23,2022-09-26,In Progress,85,17.2,Yes,Yes,Virtual Instructor-Led,2.8,MGR0040
LRN00923,EMP00065,Customer Success,L1,Negotiation Skills,Domain,HarvardX,2022-05-18,2022-09-01,Completed,94,26.1,No,No,Online Self-Paced,1.5,MGR0003
LRN00924,EMP00941,Engineering,L5,Machine Learning Basics,Compliance,Internal LMS,2023-08-07,2023-12-04,Not Started,66,13.0,No,Yes,In-Person,2.6,MGR0009
LRN00925,EMP00132,IT,L6,Negotiation Skills,Compliance,LinkedIn Learning,2022-07-03,2022-08-13,Completed,86,11.3,No,No,In-Person,4.6,MGR0034
LRN00926,EMP00272,Sales,L4,Communication Skills,Compliance,LinkedIn Learning,2025-08-03,2025-10-10,Dropped,61,27.4,Yes,Yes,Online Self-Paced,3.1,MGR0033
LRN00927,EMP01068,Data Science,L4,Machine Learning Basics,Soft Skills,Internal LMS,2025-01-15,2025-02-27,Not Started,65,18.6,No,Yes,Virtual Instructor-Led,1.7,MGR0024
LRN00928,EMP00880,IT,L6,Machine Learning Basics,Leadership,LinkedIn Learning,2023-10-30,2024-01-03,In Progress,72,11.8,Yes,Yes,Blended,1.8,MGR0030
LRN00929,EMP00148,IT,L6,DEI in the Workplace,Technical,Coursera,2024-05-02,2024-07-28,Dropped,78,10.3,Yes,Yes,Virtual Instructor-Led,4.3,MGR0021
LRN00930,EMP00396,Product,L6,Communication Skills,Domain,Coursera,2025-11-14,2026-01-09,Not Started,84,12.9,No,Yes,In-Person,3.3,MGR0003
LRN00931,EMP00041,Product,L3,Cloud Fundamentals,Soft Skills,Custom,2025-09-22,2025-12-21,In Progress,64,23.7,Yes,Yes,Virtual Instructor-Led,1.4,MGR0048
LRN00932,EMP00097,Product,L4,Design Thinking,Technical,Internal LMS,2026-03-18,2026-07-11,Not Started,70,21.6,No,Yes,In-Person,1.6,MGR0015
LRN00933,EMP00898,Product,L4,DEI in the Workplace,Soft Skills,Udemy,2025-11-18,2026-01-18,In Progress,73,35.6,No,No,Online Self-Paced,4.6,MGR0032
LRN00934,EMP00016,Marketing,L5,Machine Learning Basics,Soft Skills,Coursera,2026-05-27,2026-07-31,In Progress,63,22.2,No,No,Online Self-Paced,4.9,MGR0008
LRN00935,EMP00893,Marketing,L5,SQL Mastery,Soft Skills,Pluralsight,2024-04-05,2024-07-24,In Progress,80,9.5,No,Yes,In-Person,1.7,MGR0035
LRN00936,EMP00597,Finance,L4,Design Thinking,Technical,HarvardX,2023-10-27,2024-02-17,Dropped,82,21.3,No,Yes,Virtual Instructor-Led,1.3,MGR0005
LRN00937,EMP00470,HR,L6,Python for Data Science,Compliance,Internal LMS,2025-10-06,2025-11-21,Completed,80,24.4,No,No,In-Person,2.7,MGR0023
LRN00938,EMP00029,Finance,L3,SQL Mastery,Leadership,Internal LMS,2026-03-13,2026-04-15,Not Started,93,30.8,No,Yes,Blended,4.7,MGR0006
LRN00939,EMP00792,Finance,L7,Leadership Foundations,Soft Skills,LinkedIn Learning,2024-05-19,2024-06-24,Completed,64,9.1,Yes,No,Blended,2.1,MGR0009
LRN00940,EMP00272,Design,L1,SQL Mastery,Soft Skills,LinkedIn Learning,2022-08-28,2022-11-13,Completed,94,33.4,No,No,Online Self-Paced,4.0,MGR0047
LRN00941,EMP01191,Sales,L6,Safety & Compliance,Technical,Pluralsight,2025-02-19,2025-05-24,Completed,78,32.5,No,Yes,Online Self-Paced,2.9,MGR0016
LRN00942,EMP01150,Design,L4,Design Thinking,Soft Skills,Coursera,2022-02-06,2022-03-27,Dropped,88,17.2,No,No,Virtual Instructor-Led,2.1,MGR0021
LRN00943,EMP00894,Engineering,L1,Financial Acumen,Compliance,HarvardX,2024-12-05,2025-01-08,Completed,83,15.2,No,No,Online Self-Paced,3.8,MGR0045
LRN00944,EMP00718,Sales,L4,Cloud Fundamentals,Soft Skills,Custom,2024-03-07,2024-06-19,In Progress,57,6.1,Yes,No,Virtual Instructor-Led,2.6,MGR0031
LRN00945,EMP01052,Legal,L4,Python for Data Science,Domain,Udemy,2022-09-09,2022-12-12,In Progress,94,28.7,No,Yes,Online Self-Paced,5.0,MGR0050
LRN00946,EMP00523,Customer Success,L6,Cloud Fundamentals,Compliance,Internal LMS,2024-06-14,2024-09-11,Completed,65,9.1,No,Yes,Blended,1.8,MGR0036
LRN00947,EMP00468,Engineering,L7,Python for Data Science,Compliance,HarvardX,2022-07-04,2022-09-02,Dropped,59,39.1,No,Yes,In-Person,2.0,MGR0048
LRN00948,EMP00491,Engineering,L3,Project Management Professional,Technical,Pluralsight,2025-08-10,2025-11-11,Dropped,60,36.8,Yes,No,Blended,2.5,MGR0002
LRN00949,EMP00072,Legal,L6,Cloud Fundamentals,Technical,Pluralsight,2022-05-11,2022-07-24,Completed,100,15.3,No,Yes,Blended,2.3,MGR0028
LRN00950,EMP00232,Finance,L3,Python for Data Science,Technical,Pluralsight,2024-02-28,2024-04-07,Dropped,85,14.8,Yes,Yes,Blended,2.2,MGR0046
LRN00951,EMP00789,Data Science,L1,Excel Advanced,Compliance,LinkedIn Learning,2023-02-20,2023-04-27,In Progress,98,26.6,No,Yes,Online Self-Paced,1.5,MGR0005
LRN00952,EMP00328,Sales,L2,Leadership Foundations,Domain,Coursera,2023-11-03,2023-12-30,Dropped,63,1.2,No,Yes,Virtual Instructor-Led,3.6,MGR0033
LRN00953,EMP00910,IT,L7,Financial Acumen,Compliance,Udemy,2025-04-22,2025-06-20,Dropped,97,38.8,No,No,In-Person,3.6,MGR0002
LRN00954,EMP00631,Operations,L2,Python for Data Science,Soft Skills,Coursera,2025-01-31,2025-04-14,Not Started,97,0.7,No,No,In-Person,3.3,MGR0045
LRN00955,EMP00396,HR,L1,Cloud Fundamentals,Domain,Pluralsight,2022-06-13,2022-08-14,Not Started,73,6.7,No,No,In-Person,2.2,MGR0040
