response_id,employee_id,survey_type,survey_date,department,job_level,location,engagement_score,wellbeing_score,manager_score,dei_inclusion_score,growth_score,workload_score,eNPS,would_recommend,open_text_theme,sentiment,response_channel
SUR00533,EMP00554,Exit,2021-12-29,HR,L7,Chicago,2.01,2.01,4.51,2.72,2.59,1.18,-75,No,Recognition,Positive,Email
SUR00534,EMP00776,Manager Effectiveness,2023-11-18,Legal,L2,Dallas,4.26,2.54,3.96,3.08,3.09,2.88,57,Yes,Culture,Neutral,Kiosk
SUR00535,EMP00039,Manager Effectiveness,2022-05-19,Data Science,L7,Remote,2.44,3.08,2.71,3.83,2.67,1.35,70,No,Culture,Positive,App
SUR00536,EMP00482,Manager Effectiveness,2021-07-27,Customer Success,L2,Dallas,1.11,2.58,3.96,2.07,2.68,1.27,-66,Neutral,Compensation,Neutral,QR Code
SUR00537,EMP00508,Wellbeing,2026-06-10,IT,L5,New York,1.36,3.69,1.63,4.72,1.11,2.54,-76,Neutral,Tools & Technology,Positive,Email
SUR00538,EMP00013,Wellbeing,2021-11-10,HR,L5,San Francisco,2.46,1.86,4.71,1.97,4.3,3.55,75,Yes,Work-Life Balance,Neutral,Email
SUR00539,EMP01134,Pulse,2021-06-12,Marketing,L4,New York,1.73,1.49,3.38,2.71,1.75,4.33,-54,Neutral,Tools & Technology,Negative,Email
SUR00540,EMP00502,Engagement,2024-09-20,Product,L4,Boston,2.6,3.3,3.76,1.03,1.02,1.42,48,Neutral,Work-Life Balance,Neutral,QR Code
SUR00541,EMP00702,Manager Effectiveness,2026-05-20,HR,L7,Austin,4.76,4.4,3.12,2.03,1.87,4.46,99,No,Work-Life Balance,Neutral,Email
SUR00542,EMP00641,Onboarding,2025-01-12,Product,L3,Denver,3.48,1.45,4.91,1.23,3.86,3.21,-98,Yes,Autonomy,Positive,App
SUR00543,EMP00068,Manager Effectiveness,2022-06-06,Engineering,L1,Remote,1.95,4.97,3.88,1.04,4.48,4.73,-49,No,Work-Life Balance,Positive,App
SUR00544,EMP00344,Engagement,2023-02-19,Data Science,L6,New York,1.1,4.44,4.48,1.86,2.06,1.3,-41,Yes,Tools & Technology,Positive,QR Code
SUR00545,EMP00788,Pulse,2023-01-10,Marketing,L6,New York,4.54,1.35,1.45,2.75,3.26,3.9,-58,Neutral,Compensation,Positive,QR Code
SUR00546,EMP01012,Wellbeing,2021-02-24,Sales,L6,San Francisco,2.6,3.02,1.45,2.73,4.69,4.18,89,Neutral,Recognition,Negative,App
SUR00547,EMP00015,Pulse,2022-10-18,Sales,L3,Chicago,3.03,4.5,4.02,2.73,1.94,1.06,-57,Yes,Culture,Positive,QR Code
SUR00548,EMP00693,Pulse,2024-08-05,Engineering,L3,New York,2.44,1.79,3.43,2.12,1.3,3.66,-93,No,Tools & Technology,Neutral,Email
SUR00549,EMP01081,Onboarding,2023-10-25,Operations,L2,Dallas,2.16,4.72,2.79,1.93,2.99,2.0,15,Neutral,Autonomy,Positive,Email
SUR00550,EMP01146,Wellbeing,2025-01-27,HR,L1,Atlanta,2.57,3.64,4.32,2.36,3.04,2.29,83,Yes,Work-Life Balance,Neutral,App
SUR00551,EMP00905,Pulse,2023-07-20,Data Science,L5,Atlanta,1.97,3.9,3.19,3.26,1.47,3.76,-40,Yes,Career Growth,Neutral,Email
SUR00552,EMP00185,Manager Effectiveness,2021-11-19,Sales,L7,Chicago,2.02,2.71,1.78,2.53,1.12,4.54,52,Yes,Tools & Technology,Positive,App
SUR00553,EMP00621,Engagement,2023-04-02,Operations,L1,San Francisco,3.7,3.55,4.33,4.42,2.9,1.31,-78,No,Career Growth,Negative,QR Code
SUR00554,EMP00557,DEI,2022-12-22,Product,L5,Denver,4.65,3.22,4.81,3.52,1.36,4.58,-35,Yes,Autonomy,Negative,Email
SUR00555,EMP00631,Wellbeing,2022-09-02,Customer Success,L6,San Francisco,4.76,3.17,3.63,1.48,1.25,1.5,92,No,Tools & Technology,Negative,QR Code
SUR00556,EMP01024,Manager Effectiveness,2024-11-24,Legal,L4,Atlanta,2.66,1.28,4.44,1.52,3.26,3.95,-76,No,Career Growth,Negative,App
SUR00557,EMP00194,Exit,2023-05-15,Finance,L3,San Francisco,4.73,2.93,4.79,4.03,1.16,4.54,70,Yes,Career Growth,Neutral,Kiosk
SUR00558,EMP00472,Onboarding,2023-07-15,Customer Success,L7,Austin,2.76,3.63,2.29,1.76,1.6,3.47,-10,Neutral,Management,Negative,Kiosk
SUR00559,EMP01074,DEI,2024-02-12,Product,L7,Chicago,2.44,3.01,1.7,2.83,1.69,3.43,-52,Yes,Tools & Technology,Negative,QR Code
SUR00560,EMP00033,Pulse,2024-12-04,Finance,L1,Remote,1.97,3.01,3.66,1.78,3.43,3.11,96,No,Culture,Negative,Kiosk
SUR00561,EMP00546,Pulse,2024-10-19,Product,L2,Remote,3.23,2.28,4.04,4.18,2.39,3.84,54,Yes,Recognition,Negative,QR Code
SUR00562,EMP00830,Pulse,2025-06-04,Marketing,L4,Chicago,2.33,4.92,1.9,1.94,2.25,1.01,-1,Neutral,Management,Positive,Email
SUR00563,EMP00842,Exit,2022-02-03,HR,L3,New York,1.47,3.76,1.53,2.5,3.76,2.02,76,No,Management,Neutral,App
SUR00564,EMP00822,Pulse,2025-06-26,Customer Success,L5,Denver,1.73,1.87,2.46,1.13,2.1,2.46,83,Yes,Culture,Positive,Kiosk
SUR00565,EMP00595,Pulse,2021-06-22,Sales,L1,Atlanta,2.36,4.56,2.06,4.97,2.33,3.57,-58,Yes,Culture,Positive,Kiosk
SUR00566,EMP00776,Pulse,2023-11-02,Sales,L3,San Francisco,1.65,1.44,4.91,2.63,4.01,3.57,-56,No,Recognition,Neutral,App
SUR00567,EMP01027,Exit,2021-12-22,Finance,L4,Chicago,2.29,3.61,3.49,3.11,2.98,4.06,45,Yes,Tools & Technology,Positive,Email
SUR00568,EMP00126,Exit,2022-10-10,Sales,L3,Boston,4.93,3.6,4.19,1.88,2.11,4.53,-55,Neutral,Compensation,Positive,Kiosk
SUR00569,EMP00954,Manager Effectiveness,2025-12-25,Customer Success,L2,Seattle,2.3,1.79,1.3,3.9,1.37,2.0,-24,Yes,Autonomy,Negative,QR Code
SUR00570,EMP00345,Onboarding,2022-02-26,Design,L1,San Francisco,4.68,3.53,1.05,2.68,3.97,2.56,85,Yes,Recognition,Negative,QR Code
SUR00571,EMP00497,Wellbeing,2023-07-03,Finance,L5,San Francisco,4.52,1.59,4.43,1.26,4.65,3.39,79,Neutral,Career Growth,Neutral,Kiosk
SUR00572,EMP00019,Exit,2021-06-08,Finance,L4,San Francisco,2.4,1.04,1.43,1.66,1.01,3.91,-52,Yes,Recognition,Positive,Email
SUR00573,EMP00521,Manager Effectiveness,2021-04-18,Marketing,L4,Austin,3.23,4.25,3.16,4.16,4.85,3.05,-42,Neutral,Management,Positive,App
SUR00574,EMP00124,DEI,2023-03-12,Sales,L3,Remote,3.19,1.56,1.15,2.85,2.58,2.52,54,Neutral,Autonomy,Negative,Kiosk
SUR00575,EMP00336,Engagement,2026-03-23,Engineering,L6,San Francisco,2.14,2.11,2.08,2.03,1.06,2.9,25,Yes,Compensation,Negative,QR Code
SUR00576,EMP00139,Wellbeing,2026-06-30,Operations,L5,Boston,1.68,3.82,4.37,3.96,3.83,3.4,16,No,Autonomy,Negative,QR Code
SUR00577,EMP00437,Manager Effectiveness,2026-01-13,Product,L6,Remote,3.02,3.37,1.11,2.26,2.91,2.88,53,Neutral,Compensation,Neutral,QR Code
SUR00578,EMP00890,Engagement,2023-08-19,Finance,L6,San Francisco,1.16,3.35,3.42,3.92,3.14,2.27,97,No,Compensation,Negative,Email
SUR00579,EMP00485,Onboarding,2026-06-16,Legal,L6,New York,4.5,3.12,4.07,3.53,3.48,4.86,8,Neutral,Career Growth,Negative,QR Code
SUR00580,EMP00434,Onboarding,2022-09-22,Data Science,L4,Denver,1.07,2.94,4.38,4.19,1.35,1.35,-26,Yes,Recognition,Positive,App
SUR00581,EMP00778,Onboarding,2025-09-14,Data Science,L3,San Francisco,3.11,4.51,1.52,2.11,3.33,1.24,-11,Neutral,Compensation,Neutral,QR Code
SUR00582,EMP00765,Pulse,2022-11-20,Marketing,L7,Seattle,3.56,2.88,2.81,3.92,3.36,1.15,14,Neutral,Recognition,Negative,Kiosk
SUR00583,EMP00661,Exit,2026-01-10,HR,L4,Seattle,3.24,4.0,3.91,3.91,4.0,2.32,-57,Yes,Tools & Technology,Negative,Kiosk
SUR00584,EMP00859,Exit,2025-06-13,IT,L7,New York,1.33,2.97,2.3,1.68,1.63,2.92,92,Neutral,Management,Negative,Kiosk
SUR00585,EMP01153,Wellbeing,2025-04-08,Legal,L3,Austin,1.84,3.5,2.99,3.71,3.34,4.74,57,Yes,Management,Positive,App
SUR00586,EMP01059,Onboarding,2022-07-06,Engineering,L4,New York,1.24,2.05,1.36,3.28,1.33,1.52,-64,No,Tools & Technology,Neutral,Kiosk
SUR00587,EMP00454,Manager Effectiveness,2024-11-23,Customer Success,L3,San Francisco,3.83,1.81,4.77,4.48,2.5,1.99,-59,Neutral,Culture,Neutral,Email
SUR00588,EMP00640,Pulse,2025-01-20,Legal,L6,Austin,1.09,1.24,2.42,1.09,4.16,1.82,4,Yes,Work-Life Balance,Negative,QR Code
SUR00589,EMP01077,Exit,2022-01-22,Product,L2,Dallas,1.72,2.53,2.4,3.41,4.32,3.64,77,Neutral,Career Growth,Neutral,Email
SUR00590,EMP00136,Exit,2021-06-24,Legal,L1,Chicago,1.81,4.31,4.21,1.93,3.02,2.49,-28,Yes,Culture,Positive,QR Code
SUR00591,EMP00881,Engagement,2024-09-23,Marketing,L6,New York,3.52,4.67,1.35,2.88,3.21,1.19,-60,Neutral,Work-Life Balance,Positive,App
SUR00592,EMP00851,Exit,2025-01-24,Design,L4,Atlanta,4.76,4.13,2.82,4.41,2.37,4.82,-4,No,Tools & Technology,Neutral,Kiosk
SUR00593,EMP00678,DEI,2025-12-19,Engineering,L2,Seattle,4.6,3.02,3.45,4.22,3.78,1.81,97,Neutral,Work-Life Balance,Positive,Email
SUR00594,EMP00287,Exit,2024-07-02,HR,L5,Boston,2.49,1.94,1.2,3.47,4.0,1.77,-37,Yes,Work-Life Balance,Positive,Kiosk
SUR00595,EMP00144,Onboarding,2026-06-18,Data Science,L5,Boston,2.35,4.14,2.86,1.57,2.0,2.73,8,Yes,Recognition,Neutral,Kiosk
SUR00596,EMP00218,Onboarding,2024-07-18,Sales,L6,Seattle,2.22,3.03,2.75,1.43,4.75,4.91,-27,Neutral,Compensation,Negative,Kiosk
SUR00597,EMP00279,Exit,2024-11-28,IT,L4,Chicago,1.22,3.33,1.21,3.27,4.3,4.67,-12,Yes,Career Growth,Positive,App
SUR00598,EMP00740,DEI,2024-06-23,HR,L4,Atlanta,4.07,1.64,3.18,3.15,3.12,4.07,54,Yes,Culture,Negative,Kiosk
SUR00599,EMP00170,Exit,2024-10-21,Design,L3,Remote,3.33,4.0,3.8,2.11,4.34,2.57,-25,No,Recognition,Neutral,Kiosk
SUR00600,EMP00296,Pulse,2025-08-16,IT,L1,New York,2.03,4.87,1.68,4.49,4.91,4.52,88,Neutral,Recognition,Neutral,Kiosk
SUR00601,EMP00677,Onboarding,2023-10-09,Engineering,L7,San Francisco,3.01,2.88,2.95,3.75,4.06,1.5,75,No,Recognition,Neutral,Email
SUR00602,EMP00468,Exit,2023-10-01,Marketing,L7,Boston,4.61,3.97,4.63,3.79,1.23,3.76,70,Yes,Autonomy,Neutral,Email
SUR00603,EMP01015,Pulse,2022-07-07,Design,L7,Denver,1.17,1.99,2.65,1.89,2.19,3.99,50,Neutral,Management,Negative,Email
SUR00604,EMP00790,Onboarding,2022-12-18,Product,L3,Austin,2.95,2.15,1.72,3.01,4.69,4.5,-68,Neutral,Recognition,Neutral,Kiosk
SUR00605,EMP00185,Onboarding,2024-10-24,Engineering,L4,Denver,3.08,3.03,2.39,3.97,1.44,2.3,6,Neutral,Recognition,Positive,QR Code
SUR00606,EMP00850,DEI,2026-07-12,IT,L3,New York,3.26,2.68,3.99,2.55,2.63,1.06,45,No,Tools & Technology,Positive,QR Code
SUR00607,EMP00239,Manager Effectiveness,2026-01-31,Sales,L2,Chicago,3.35,2.66,1.75,1.53,4.63,4.72,30,Yes,Tools & Technology,Neutral,QR Code
SUR00608,EMP00138,DEI,2021-09-21,Sales,L2,Denver,4.61,2.8,3.96,2.25,4.36,3.8,-1,Neutral,Autonomy,Negative,Kiosk
SUR00609,EMP01077,Exit,2024-03-15,Customer Success,L6,Remote,4.96,3.96,1.34,2.7,1.9,2.39,26,Neutral,Career Growth,Neutral,App
SUR00610,EMP00797,DEI,2025-11-28,Marketing,L2,Boston,4.25,3.93,2.69,1.53,1.02,1.48,23,No,Recognition,Negative,Email
SUR00611,EMP00227,Exit,2023-03-11,HR,L1,Remote,1.36,4.3,4.45,1.97,4.98,3.61,34,No,Tools & Technology,Positive,QR Code
SUR00612,EMP00010,Exit,2025-06-03,Marketing,L2,Chicago,1.05,1.75,2.67,1.82,3.95,2.96,-5,No,Culture,Positive,Kiosk
SUR00613,EMP00133,Engagement,2025-06-25,Finance,L1,New York,1.87,3.98,2.88,1.07,4.01,2.23,34,Yes,Autonomy,Neutral,QR Code
SUR00614,EMP00424,Wellbeing,2025-06-14,Operations,L2,Chicago,4.15,4.36,1.32,3.23,3.76,1.6,-38,Neutral,Career Growth,Negative,QR Code
SUR00615,EMP01194,Onboarding,2023-11-02,Data Science,L4,Austin,3.65,3.25,1.8,3.6,3.66,1.26,-74,Yes,Management,Negative,Email
SUR00616,EMP00956,Exit,2025-06-17,IT,L1,Chicago,3.55,2.7,2.57,2.57,3.88,3.47,22,Yes,Work-Life Balance,Negative,App
SUR00617,EMP00325,Exit,2026-05-03,Operations,L5,Dallas,2.12,1.04,1.8,3.74,3.44,3.87,70,Neutral,Culture,Positive,App
SUR00618,EMP01005,Onboarding,2022-03-24,Operations,L6,Chicago,3.67,1.43,1.8,3.84,3.96,1.5,76,No,Tools & Technology,Neutral,QR Code
SUR00619,EMP00201,DEI,2024-07-17,Operations,L1,Chicago,1.22,2.61,2.82,1.25,4.16,1.5,97,No,Tools & Technology,Positive,Kiosk
SUR00620,EMP00599,Manager Effectiveness,2024-01-15,IT,L1,Dallas,2.42,4.2,3.4,3.02,3.03,4.6,-99,Neutral,Work-Life Balance,Neutral,Email
SUR00621,EMP00567,DEI,2023-08-15,Product,L4,Denver,2.07,1.36,2.6,1.34,4.43,2.76,-12,Yes,Management,Positive,QR Code
SUR00622,EMP00223,Manager Effectiveness,2024-03-08,Data Science,L3,Seattle,3.83,3.25,4.26,4.56,4.83,3.25,43,No,Culture,Positive,Kiosk
SUR00623,EMP00656,Exit,2023-09-11,Legal,L7,Denver,1.31,4.53,4.67,3.14,2.75,3.5,-96,Neutral,Career Growth,Negative,Email
SUR00624,EMP00753,DEI,2022-12-11,Design,L4,Atlanta,3.06,1.57,1.83,3.79,4.89,4.14,-7,Neutral,Compensation,Neutral,Email
SUR00625,EMP00240,DEI,2025-05-17,Finance,L1,Austin,3.55,1.12,2.53,3.25,2.31,1.92,-92,Neutral,Autonomy,Negative,Email
SUR00626,EMP00898,Pulse,2021-01-02,Data Science,L2,New York,4.61,4.61,4.71,3.85,3.2,3.2,-83,Yes,Career Growth,Negative,QR Code
SUR00627,EMP00812,Manager Effectiveness,2023-09-04,Legal,L2,Atlanta,1.66,1.07,3.59,1.89,4.1,3.01,-4,No,Recognition,Neutral,Email
SUR00628,EMP00943,Wellbeing,2021-07-26,IT,L6,New York,2.39,3.64,2.3,4.22,4.36,4.39,50,No,Autonomy,Neutral,Email
SUR00629,EMP00651,Onboarding,2023-03-12,Product,L2,Remote,1.98,2.57,3.9,1.02,4.79,4.98,-31,No,Autonomy,Negative,App
SUR00630,EMP00103,Manager Effectiveness,2022-12-26,Customer Success,L5,Denver,3.14,1.23,1.64,1.85,1.38,4.87,-55,No,Recognition,Positive,Kiosk
SUR00631,EMP00558,Exit,2025-05-12,Customer Success,L1,New York,3.25,3.06,2.22,4.4,4.12,2.54,-20,Neutral,Autonomy,Negative,Email
SUR00632,EMP00084,Engagement,2021-05-25,IT,L6,New York,4.86,4.7,2.8,3.08,4.75,2.03,12,Neutral,Compensation,Negative,Kiosk
SUR00633,EMP01017,Onboarding,2022-05-15,Legal,L7,Remote,1.93,3.29,4.88,3.22,2.11,1.84,47,Neutral,Tools & Technology,Negative,QR Code
SUR00634,EMP01020,Engagement,2023-12-09,HR,L2,San Francisco,1.8,1.05,2.18,4.73,3.17,2.01,81,Yes,Tools & Technology,Negative,Email
SUR00635,EMP00213,Engagement,2026-06-03,IT,L6,New York,1.79,2.41,2.2,3.99,3.31,1.66,47,No,Work-Life Balance,Positive,Kiosk
SUR00636,EMP01157,Exit,2024-06-26,IT,L6,Remote,1.15,3.73,4.04,1.56,3.23,3.84,73,No,Autonomy,Neutral,QR Code
SUR00637,EMP00075,Wellbeing,2023-03-05,Marketing,L7,Dallas,3.31,2.28,4.98,1.28,1.81,4.8,-21,Yes,Compensation,Negative,QR Code
SUR00638,EMP01127,Pulse,2023-12-30,Product,L3,Seattle,3.68,3.61,1.09,1.4,1.79,1.96,76,Neutral,Compensation,Negative,QR Code
SUR00639,EMP00018,Pulse,2023-02-28,Legal,L2,Dallas,1.67,1.02,1.49,4.73,3.24,3.2,-70,Yes,Compensation,Positive,Email
SUR00640,EMP00963,DEI,2023-04-30,Engineering,L3,Atlanta,4.32,2.62,2.81,1.29,1.55,3.82,70,Neutral,Management,Positive,App
SUR00641,EMP00121,Pulse,2023-12-23,Product,L3,Atlanta,2.08,2.43,3.5,4.63,1.95,4.34,-47,No,Career Growth,Neutral,QR Code
SUR00642,EMP01002,DEI,2023-09-15,Sales,L5,Austin,2.07,3.39,3.65,1.7,2.29,4.0,19,Yes,Compensation,Neutral,Kiosk
SUR00643,EMP01181,Manager Effectiveness,2023-04-29,Product,L3,Boston,1.38,3.98,2.27,2.81,4.06,2.42,84,No,Culture,Negative,App
SUR00644,EMP00662,Pulse,2025-01-15,Legal,L6,Remote,3.29,1.19,1.45,3.08,4.79,4.05,-74,Yes,Tools & Technology,Negative,QR Code
SUR00645,EMP00976,Pulse,2025-06-01,HR,L5,Boston,1.3,2.84,2.15,2.68,4.97,3.6,-85,Neutral,Recognition,Negative,Email
SUR00646,EMP01116,Pulse,2023-10-30,Design,L2,San Francisco,4.44,1.89,2.74,3.81,1.71,2.94,30,No,Career Growth,Positive,Kiosk
SUR00647,EMP00705,Exit,2022-02-20,Design,L2,Chicago,4.11,3.31,1.98,3.49,4.54,1.55,96,No,Autonomy,Positive,Kiosk
SUR00648,EMP00158,Onboarding,2025-11-04,Operations,L6,Atlanta,4.41,4.75,3.55,2.61,3.14,1.03,63,Yes,Management,Neutral,App
SUR00649,EMP00951,Engagement,2023-02-13,Sales,L6,Dallas,3.99,2.56,1.64,4.72,3.04,3.53,48,No,Culture,Neutral,QR Code
SUR00650,EMP00369,Pulse,2024-07-19,Product,L1,Chicago,3.74,2.38,4.97,2.88,4.03,4.01,77,Yes,Recognition,Negative,Email
SUR00651,EMP01169,Manager Effectiveness,2022-01-23,Sales,L7,Remote,1.62,3.9,4.81,1.36,4.18,4.85,79,Yes,Management,Negative,Email
SUR00652,EMP00803,Pulse,2022-12-15,HR,L6,Remote,2.0,3.93,4.65,2.44,2.37,2.11,38,Neutral,Management,Neutral,App
SUR00653,EMP00176,Onboarding,2025-04-18,Engineering,L1,Chicago,2.39,1.9,1.81,4.66,3.02,2.72,-52,No,Culture,Negative,Email
SUR00654,EMP00632,Exit,2024-04-01,Customer Success,L4,Boston,2.77,2.71,4.17,3.34,2.75,1.56,-51,Yes,Tools & Technology,Positive,QR Code
SUR00655,EMP00354,Manager Effectiveness,2024-01-11,Legal,L5,Boston,2.54,4.84,1.84,2.75,1.2,3.72,37,Yes,Compensation,Positive,App
SUR00656,EMP00741,DEI,2023-06-19,Marketing,L5,Remote,4.17,3.56,2.58,4.73,3.66,2.57,-81,No,Compensation,Positive,Email
SUR00657,EMP01135,Onboarding,2023-03-05,Engineering,L1,Atlanta,1.63,2.58,4.57,3.06,1.06,4.78,79,No,Culture,Negative,Email
SUR00658,EMP01056,Manager Effectiveness,2025-07-17,Finance,L7,Atlanta,2.13,1.32,1.36,4.23,1.96,4.41,81,Yes,Career Growth,Positive,Email
SUR00659,EMP00126,Wellbeing,2026-05-02,Design,L1,Denver,2.65,4.07,2.73,4.94,4.88,3.1,-8,No,Culture,Positive,Kiosk
SUR00660,EMP00006,DEI,2024-07-25,Operations,L4,Remote,4.66,4.41,2.51,1.65,3.3,1.3,-74,Neutral,Career Growth,Negative,Kiosk
SUR00661,EMP01080,Exit,2021-06-13,Engineering,L4,Denver,3.99,3.96,4.16,1.73,2.56,1.02,7,Neutral,Career Growth,Negative,Email
SUR00662,EMP00906,Onboarding,2024-06-08,Data Science,L3,Chicago,3.04,3.54,1.42,4.29,2.52,4.28,-21,No,Work-Life Balance,Positive,QR Code
SUR00663,EMP00797,Wellbeing,2023-10-04,Customer Success,L5,Seattle,2.28,2.88,4.72,4.39,1.59,1.3,-11,Yes,Management,Negative,Kiosk
SUR00664,EMP00314,Pulse,2025-05-05,Customer Success,L5,Chicago,2.39,3.97,4.39,1.06,1.31,1.27,-97,Neutral,Autonomy,Positive,Kiosk
SUR00665,EMP00050,Pulse,2022-05-15,Data Science,L6,New York,4.96,3.55,4.0,4.36,2.73,1.38,38,No,Compensation,Positive,App
SUR00666,EMP00250,Exit,2025-04-14,Sales,L3,Atlanta,3.3,2.27,2.02,4.24,1.68,4.68,41,Neutral,Management,Neutral,App
SUR00667,EMP00321,Engagement,2025-08-08,Marketing,L5,Dallas,1.29,4.14,1.72,3.04,4.44,3.72,-65,Yes,Autonomy,Neutral,Email
SUR00668,EMP00247,Manager Effectiveness,2021-11-20,Legal,L5,Denver,1.66,4.86,4.4,4.04,2.91,1.91,82,Yes,Culture,Negative,Email
SUR00669,EMP00475,DEI,2022-08-28,HR,L1,Chicago,4.27,3.75,1.68,1.18,4.02,2.95,53,No,Management,Positive,App
SUR00670,EMP01036,Onboarding,2022-08-29,Engineering,L7,Chicago,2.93,2.57,2.03,3.38,3.37,1.62,87,Neutral,Tools & Technology,Negative,Email
SUR00671,EMP00392,Pulse,2026-07-11,Engineering,L5,Denver,3.56,4.28,2.15,2.65,1.98,1.51,66,Yes,Tools & Technology,Positive,Kiosk
SUR00672,EMP00118,Manager Effectiveness,2025-08-27,Finance,L6,Dallas,4.42,3.64,2.34,1.11,2.26,3.23,-46,No,Autonomy,Positive,Email
SUR00673,EMP00122,DEI,2021-04-17,Product,L3,Seattle,2.03,3.29,1.93,1.43,1.29,1.5,-36,Neutral,Career Growth,Positive,App
SUR00674,EMP00525,Onboarding,2023-03-19,Customer Success,L6,Dallas,3.75,4.66,3.12,2.32,4.73,4.02,22,No,Culture,Negative,QR Code
SUR00675,EMP00830,Exit,2026-04-21,Engineering,L4,Austin,1.88,2.51,1.23,2.17,4.53,2.88,-74,Yes,Career Growth,Negative,Email
SUR00676,EMP01113,Engagement,2022-01-31,Legal,L5,Remote,1.84,3.56,2.42,4.43,4.16,3.71,49,Neutral,Culture,Positive,Kiosk
SUR00677,EMP00443,DEI,2022-05-21,Operations,L1,Denver,1.07,2.58,4.1,2.31,4.9,2.49,76,No,Recognition,Negative,Kiosk
SUR00678,EMP01145,Engagement,2022-03-21,Data Science,L6,San Francisco,2.71,2.6,3.09,2.84,1.6,4.34,41,Yes,Compensation,Neutral,App
SUR00679,EMP00999,Exit,2025-12-21,Finance,L2,Remote,4.32,4.79,1.92,3.45,1.05,4.83,95,No,Compensation,Negative,Kiosk
SUR00680,EMP00278,Wellbeing,2024-11-30,Legal,L1,Dallas,3.61,4.93,1.75,3.4,3.24,2.87,-40,No,Career Growth,Positive,Email
SUR00681,EMP00521,DEI,2025-07-17,IT,L4,Seattle,2.82,2.32,3.91,1.81,4.48,2.8,18,Yes,Culture,Negative,Email
SUR00682,EMP01180,Exit,2023-07-29,Customer Success,L1,Remote,2.24,4.29,2.56,4.44,3.3,4.78,-41,Neutral,Recognition,Positive,Email
SUR00683,EMP00411,Manager Effectiveness,2024-11-08,Finance,L1,Boston,2.88,4.63,2.61,4.62,3.92,1.39,-87,Neutral,Career Growth,Neutral,Email
SUR00684,EMP01018,Onboarding,2023-05-30,IT,L6,Seattle,4.56,1.13,4.42,4.65,4.22,4.59,28,Neutral,Autonomy,Negative,QR Code
SUR00685,EMP00140,Wellbeing,2025-01-12,Legal,L5,Remote,1.4,2.28,2.85,1.93,1.99,4.05,-70,Yes,Culture,Negative,Kiosk
SUR00686,EMP00901,DEI,2026-02-22,Design,L4,Atlanta,4.73,1.44,1.58,2.31,2.91,1.64,-83,Neutral,Management,Negative,Email
SUR00687,EMP00341,Manager Effectiveness,2023-10-02,Customer Success,L5,Dallas,3.04,4.65,1.66,3.31,3.7,1.26,3,Yes,Culture,Positive,Kiosk
SUR00688,EMP01148,Manager Effectiveness,2022-11-17,Operations,L2,Atlanta,3.85,1.25,4.18,1.86,4.6,1.81,35,No,Tools & Technology,Negative,QR Code
SUR00689,EMP01012,Engagement,2023-10-07,Sales,L4,Remote,4.34,2.02,3.84,4.39,2.08,2.22,-99,Yes,Culture,Positive,QR Code
SUR00690,EMP00757,Exit,2021-04-03,Marketing,L2,San Francisco,1.2,2.69,4.88,1.16,4.07,3.43,-60,Neutral,Recognition,Negative,App
SUR00691,EMP00362,Wellbeing,2024-02-25,Customer Success,L6,Boston,4.0,2.22,2.81,1.82,2.07,4.98,82,No,Management,Neutral,Email
SUR00692,EMP00984,Wellbeing,2022-02-04,Legal,L4,Boston,4.97,2.78,4.76,3.03,4.34,4.35,79,Neutral,Compensation,Negative,QR Code
SUR00693,EMP00138,Engagement,2025-09-16,Design,L3,Chicago,4.9,3.98,1.57,3.59,3.36,4.18,77,No,Autonomy,Positive,Kiosk
SUR00694,EMP00400,Wellbeing,2023-04-02,Engineering,L7,San Francisco,2.9,4.71,3.8,2.03,4.85,1.63,-4,Yes,Career Growth,Neutral,Email
SUR00695,EMP00412,Engagement,2023-04-18,Data Science,L4,Atlanta,2.86,1.59,4.11,1.0,1.44,1.62,14,Neutral,Autonomy,Positive,QR Code
SUR00696,EMP00881,Pulse,2025-02-27,Operations,L1,Denver,4.49,4.04,1.71,3.79,1.63,3.88,-94,Neutral,Culture,Positive,Email
SUR00697,EMP00998,Wellbeing,2023-04-14,Product,L4,Austin,4.73,1.67,4.54,1.14,3.95,2.25,-82,No,Compensation,Negative,Email
SUR00698,EMP00653,DEI,2022-09-25,Legal,L3,Atlanta,1.5,2.67,4.3,2.54,2.87,4.57,-60,Neutral,Career Growth,Negative,App
SUR00699,EMP00893,DEI,2021-02-13,Legal,L6,San Francisco,2.28,4.18,2.4,3.65,1.74,4.64,-40,No,Career Growth,Negative,QR Code
SUR00700,EMP00464,Engagement,2025-11-07,Marketing,L2,New York,4.26,3.85,2.54,2.74,4.88,2.15,-99,No,Compensation,Negative,App
SUR00701,EMP00569,Pulse,2024-07-08,Data Science,L1,Denver,4.91,2.11,2.34,3.81,4.78,3.0,11,Yes,Autonomy,Negative,Email
SUR00702,EMP00749,DEI,2025-12-27,Sales,L2,Dallas,1.13,2.33,1.9,1.46,2.51,4.23,42,Neutral,Recognition,Neutral,Kiosk
SUR00703,EMP00681,Manager Effectiveness,2023-02-02,Marketing,L4,San Francisco,2.26,1.12,1.04,3.94,3.66,4.93,-98,No,Management,Negative,Kiosk
SUR00704,EMP00074,DEI,2023-03-28,Customer Success,L4,Seattle,2.16,1.51,1.76,4.71,3.35,4.35,78,Neutral,Recognition,Negative,App
